Account_ID ,CODE ,Implemented Date ,Active Indicator ,Account Type ,Service ,BU,Request Date ,Account status ,Status Code ,$ Amount ,Version ,Agent ID ,FIBRE ,last Updated Date ,Property TYPE ,Post Code ,,
10090,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,3,1.88,v1_0,307312,EA983_82003980874-N-4,11/09/2017 9:44,RESI,2581,,
10006,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,3,0,v1_0,307312,EA983_30004882132-N-14,11/09/2017 9:26,RESI,2581,,
10057,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,9,2.87,v1_0,307312,EA983_46004716165-N-6,11/09/2017 9:34,RESI,2581,,
10053,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,6,4.77,v1_0,307312,EA983_42004761764-N-2,11/09/2017 10:02,RESI,2581,,
10061,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,3,29.32,v1_0,307375,2.67E+14,3/10/2017 12:55,BSME,2584,,
10039,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,5,110.01,v1_0,307375,2.67E+14,3/10/2017 12:55,RESI,2584,,
10077,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,1,31.54,v1_0,307375,2.67E+14,3/10/2017 13:04,RESI,2584,,
10037,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,4,-95.72,v1_0,307511,CEN121393418-C-6,7/09/2017 10:59,BEST,2081,,
10037,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,6,0,v1_0,307511,CEN121422680-C-6,7/09/2017 10:59,BEST,2081,,
10039,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,4,5.61,v1_0,307511,EN121486233-N-3,7/09/2017 10:59,BEST,2081,,
10000,543,7/09/2017 0:00,1,B2C,ELE,NUOS,21/08/2017 0:00,PAID,7,71.24,v1_0,307508,EN121893177-N-2,7/09/2017 11:10,RESI,2587,,
10099,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,8,3.06,v1_0,307508,EN121847382-N-8,7/09/2017 11:10,RESI,2587,,
10027,543,7/09/2017 0:00,1,B2C,ELE,NUOS,21/08/2017 0:00,PAID,6,19.49,v1_0,307508,EN121893691-N-11,7/09/2017 11:11,RESI,2587,,
10048,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,6,19.08,v1_0,307508,EN121853992-N-9,7/09/2017 11:10,RESI,2587,,
10075,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,6,5.6,v1_0,307509,EN121569503-N-7,7/09/2017 11:52,RESI,2587,,
10054,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,0,0.04,v1_0,307509,EN121627300-N-11,7/09/2017 11:56,RESI,2587,,
10061,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,6,3.32,v1_0,307509,EN121616164-N-5,7/09/2017 11:56,RESI,2587,,
10019,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,6,3.77,v1_0,307509,EN121646624-N-13,7/09/2017 12:00,RESI,2587,,
10073,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,6,1.13,v1_0,307509,EN121689400-N-26,7/09/2017 12:00,RESI,2587,,
10046,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,5,4.47,v1_0,307509,EN121666862-N-5,7/09/2017 12:00,RESI,2587,,
10044,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,4,6.11,v1_0,307509,EN121674220-N-7,7/09/2017 12:01,RESI,2587,,
10045,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,1,1.26,v1_0,307509,EN121657654-N-8,7/09/2017 12:01,RESI,2587,,
10080,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,9,5.65,v1_0,307509,EN121523235-N-12,7/09/2017 11:46,RESI,2587,,
10061,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,2,2.47,v1_0,307509,EN121509474-N-8,7/09/2017 11:46,RESI,2587,,
10075,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,7,3.49,v1_0,307509,EN121515271-N-10,7/09/2017 11:46,RESI,2587,,
10090,543,7/09/2017 0:00,0,B2C,ELE,NUOS,14/08/2017 0:00,PAID,9,4.02,v1_0,307509,EN121658182-N-5,7/09/2017 12:01,RESI,2587,,
10076,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,6,2.64,v1_0,307509,EN121648470-N-18,7/09/2017 12:01,RESI,2587,,
10070,543,7/09/2017 0:00,0,B2C,ELE,NUOS,16/08/2017 0:00,PAID,0,4.19,v1_0,307509,EN121769108-N-8,7/09/2017 12:05,RESI,2587,,
10078,543,7/09/2017 0:00,1,B2C,ELE,NUOS,15/08/2017 0:00,PAID,0,4.28,v1_0,307509,EN121700984-N-3,7/09/2017 12:05,RESI,2587,,
10063,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,4,2.93,v1_0,307509,EN121774927-N-8,7/09/2017 12:07,RESI,2587,,
10070,543,7/09/2017 0:00,0,B2C,ELE,NUOS,16/08/2017 0:00,PAID,8,1.23,v1_0,307509,EN121744124-N-8,7/09/2017 12:07,RESI,2587,,
10009,543,7/09/2017 0:00,1,B2C,ELE,NUOS,15/08/2017 0:00,PAID,0,7.53,v1_0,307509,EN121731146-N-7,7/09/2017 12:05,RESI,2587,,
10049,543,7/09/2017 0:00,1,B2C,ELE,NUOS,28/08/2017 0:00,PAID,0,29.54,v1_0,307508,EN122153628-N-9,7/09/2017 11:15,RESI,2587,,
10055,543,7/09/2017 0:00,1,B2C,ELE,NUOS,28/08/2017 0:00,PAID,7,33.62,v1_0,307508,EN122159588-N-7,7/09/2017 11:15,RESI,2587,,
10028,543,7/09/2017 0:00,1,B2C,ELE,NUOS,29/08/2017 0:00,PAID,1,14.72,v1_0,307508,EN122232388-N-1,7/09/2017 11:16,RESI,2587,,
10034,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,9,2.93,v1_0,307509,EN121756264-N-11,7/09/2017 12:08,RESI,2587,,
10062,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,7,13.34,v1_0,307509,EN121755032-N-1,7/09/2017 12:07,BSME,2587,,
10031,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,0,2.93,v1_0,307509,EN121752417-N-18,7/09/2017 12:08,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,5,4.28,v1_0,307509,EN121778095-N-3,7/09/2017 12:09,RESI,2587,,
10009,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,5,112.15,v1_0,307375,2.67E+14,3/10/2017 12:55,RESI,2584,,
10009,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,4,35.37,v1_0,307375,2.67E+14,3/10/2017 13:02,RESI,2584,,
10084,543,7/09/2017 0:00,1,B2C,ELE,NUOS,1/09/2017 0:00,PAID,1,2.27,v1_0,307508,EN122363862-N-4,7/09/2017 11:18,RESI,2587,,
10096,543,7/09/2017 0:00,1,B2C,ELE,NUOS,1/09/2017 0:00,PAID,1,3.97,v1_0,307508,EN122454323-N-11,7/09/2017 11:18,RESI,2587,,
10083,543,7/09/2017 0:00,1,B2C,ELE,NUOS,1/09/2017 0:00,PAID,8,6.66,v1_0,307508,EN122455074-N-12,7/09/2017 11:18,RESI,2587,,
10049,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,8,1.24,v1_0,307509,EN121768180-N-16,7/09/2017 12:10,RESI,2587,,
10014,543,7/09/2017 0:00,1,B2C,ELE,EXCL,17/08/2017 0:00,PAID,0,7.96,v1_0,307509,EN121819883-N-1,7/09/2017 12:11,,2586,,
10084,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,7,8.15,v1_0,307509,EN121812664-N-7,7/09/2017 12:11,RESI,2587,,
10020,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,8,0.08,v1_0,307509,EN121783104-N-2,7/09/2017 12:11,RESI,2587,,
10042,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,4,2.83,v1_0,307509,EN121783068-N-18,7/09/2017 12:11,RESI,2587,,
10020,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,6,4.02,v1_0,307509,EN121808951-N-10,7/09/2017 12:11,RESI,2587,,
10045,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,5,4.19,v1_0,307509,EN121787782-N-8,7/09/2017 12:11,RESI,2587,,
10026,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,5,7.99,v1_0,307509,EN121816826-N-12,7/09/2017 12:11,RESI,2587,,
10025,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,3,1.82,v1_0,307509,EN121496721-N-3,7/09/2017 11:46,BSME,2587,,
10043,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,1,9.23,v1_0,307509,EN121774493-N-9,7/09/2017 12:07,BSME,2587,,
10076,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,9,4.14,v1_0,307509,EN121750150-N-13,7/09/2017 12:07,RESI,2587,,
10000,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,5,2.7,v1_0,307509,EN121797702-N-3,7/09/2017 12:12,RESI,2587,,
10078,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,8,4.23,v1_0,307509,EN121790731-N-13,7/09/2017 12:12,RESI,2587,,
10098,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,1,3.94,v1_0,307509,EN121806492-N-5,7/09/2017 12:12,RESI,2587,,
10003,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,8,2.44,v1_0,307509,EN121592254-N-6,7/09/2017 11:54,RESI,2587,,
10047,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,5,1.26,v1_0,307509,EN121669370-N-8,7/09/2017 11:57,RESI,2587,,
10055,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,5,12.82,v1_0,307509,EN121685373-N-1,7/09/2017 11:57,BSME,2587,,
10041,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,6,4.19,v1_0,307509,EN121813628-N-8,7/09/2017 12:13,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,4,4.14,v1_0,307509,EN121785390-N-13,7/09/2017 12:13,RESI,2587,,
10038,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,0,3.31,v1_0,307509,EN121817538-N-5,7/09/2017 12:13,RESI,2587,,
10000,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,4,7.39,v1_0,307509,EN121784038-N-6,7/09/2017 12:13,RESI,2587,,
10019,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,5,0.74,v1_0,307509,EN121793934-N-5,7/09/2017 12:13,RESI,2587,,
10068,543,7/09/2017 0:00,1,B2C,ELE,NUOS,29/08/2017 0:00,PAID,8,3.77,v1_0,307508,EN122231776-N-11,7/09/2017 11:16,RESI,2587,,
10040,543,7/09/2017 0:00,1,B2C,ELE,NUOS,30/08/2017 0:00,PAID,3,7.03,v1_0,307508,EN122279259-N-10,7/09/2017 11:16,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2C,ELE,NUOS,28/08/2017 0:00,PAID,9,0,v1_0,307508,EN122160590-N-4,7/09/2017 11:15,RESI,2587,,
10096,543,7/09/2017 0:00,1,B2C,ELE,NUOS,1/09/2017 0:00,PAID,2,11.57,v1_0,307511,EN122423146-N-2,7/09/2017 10:59,BEST,2081,,
10097,543,7/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,2,5.61,v1_0,307511,EN122572009-N-4,7/09/2017 11:00,BEST,2081,,
10073,543,7/09/2017 0:00,1,B2C,ELE,NUOS,1/09/2017 0:00,PAID,3,11.63,v1_0,307511,EN122454929-N-2,7/09/2017 11:00,,2081,,
10092,543,7/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,6,162.75,v1_0,307511,EN122511346-N-2,7/09/2017 11:00,BEST,2081,,
10074,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,2,4.11,v1_0,307509,EN121802800-N-5,7/09/2017 12:13,BSME,2587,,
10082,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,2,4.23,v1_0,307509,EN121792944-N-23,7/09/2017 12:13,RESI,2587,,
10078,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,7,6.99,v1_0,307509,EN121874710-N-9,7/09/2017 12:14,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,3,7.29,v1_0,307509,EN121846353-N-9,7/09/2017 12:14,RESI,2587,,
10043,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,6,0,v1_0,307509,EN121837165-N-1,7/09/2017 12:14,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,6,0,v1_0,307509,EN121849528-N-4,7/09/2017 12:14,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,8,4.09,v1_0,307509,EN121852178-N-3,7/09/2017 12:14,RESI,2587,,
10049,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,3,3.06,v1_0,307509,EN121874188-N-8,7/09/2017 12:14,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,1,4.19,v1_0,307509,EN121848076-N-4,7/09/2017 12:14,RESI,2587,,
10037,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,0,4.19,v1_0,307509,EN121849549-N-3,7/09/2017 12:14,RESI,2587,,
10006,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,2,3.58,v1_0,307509,EN121559316-N-13,7/09/2017 11:50,RESI,2587,,
10004,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,5,8.93,v1_0,307509,EN121571044-N-12,7/09/2017 11:50,RESI,2587,,
10040,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,7,3.58,v1_0,307509,EN121580160-N-13,7/09/2017 11:50,RESI,2587,,
10037,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,5,3.68,v1_0,307509,EN121637096-N-13,7/09/2017 11:54,RESI,2587,,
10050,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,0,0,v1_0,307509,EN121630698-N-15,7/09/2017 11:54,RESI,2587,,
10018,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,4,1.03,v1_0,307509,EN121662418-N-4,7/09/2017 11:58,RESI,2587,,
10024,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,3,0.09,v1_0,307509,EN121643318-N-5,7/09/2017 11:58,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,5,0,v1_0,307509,EN121826184-N-2,7/09/2017 12:15,RESI,2587,,
10011,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,5,0.26,v1_0,307509,EN121837984-N-6,7/09/2017 12:15,RESI,2587,,
10059,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,6,4.66,v1_0,307509,EN121828324-N-15,7/09/2017 12:15,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2C,ELE,NUOS,18/08/2017 0:00,PAID,0,-20.45,v1_0,307509,CEN121496757-C-1,7/09/2017 11:38,RESI,2582,,
10001,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,9,0,v1_0,307509,EN121815588-N-3,7/09/2017 12:13,RESI,2587,,
10025,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,0,4.15,v1_0,307509,EN121759528-N-15,7/09/2017 12:08,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,0,2.93,v1_0,307509,EN121755386-N-11,7/09/2017 12:08,RESI,2587,,
10003,543,7/09/2017 0:00,1,B2C,ELE,NUOS,16/08/2017 0:00,PAID,8,4.14,v1_0,307509,EN121741414-N-10,7/09/2017 12:08,RESI,2587,,
10010,543,7/09/2017 0:00,1,B2C,ELE,NUOS,30/08/2017 0:00,PAID,7,3.84,v1_0,307508,EN122256026-N-11,7/09/2017 11:17,RESI,2587,,
10024,543,7/09/2017 0:00,1,B2C,ELE,NUOS,17/08/2017 0:00,PAID,2,4.09,v1_0,307509,EN121817049-N-8,7/09/2017 12:13,RESI,2587,,
10027,543,7/09/2017 0:00,1,B2C,ELE,NUOS,23/08/2017 0:00,PAID,7,3.4,v1_0,307508,EN121991930-N-5,7/09/2017 11:12,RESI,2587,,
10091,543,7/09/2017 0:00,1,B2C,ELE,NUOS,23/08/2017 0:00,PAID,8,25.95,v1_0,307508,EN122027172-N-14,7/09/2017 11:12,RESI,2587,,
10041,543,7/09/2017 0:00,1,B2C,ELE,NUOS,24/08/2017 0:00,PAID,6,0,v1_0,307508,EN122041058-N-1,7/09/2017 11:13,RESI,2587,,
10094,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,3,3.93,v1_0,307508,EN121632260-N-25,7/09/2017 11:05,RESI,2587,,
10005,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,0,3.68,v1_0,307508,EN121612674-N-10,7/09/2017 11:05,RESI,2587,,
10030,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,5,27.79,v1_0,307508,EN121612848-N-19,7/09/2017 11:06,RESI,2587,,
10075,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,4,0,v1_0,307508,EN121453680-N-9,7/09/2017 11:03,RESI,2587,,
10094,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,2,8.8,v1_0,307508,EN121468728-N-12,7/09/2017 11:03,RESI,2587,,
10067,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,7,0,v1_0,307508,EN121446888-N-11,7/09/2017 11:03,RESI,2587,,
10089,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,5,0,v1_0,307508,EN121464757-N-2,7/09/2017 11:03,RESI,2587,,
10020,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,6,64.52,v1_0,307375,2.67E+14,3/10/2017 13:02,RESI,2584,,
10054,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,5,120.13,v1_0,307375,2.67E+14,3/10/2017 13:03,RESI,2584,,
10073,64,6/09/2017 0:00,1,B2C,GAS,DUOSV,5/09/2017 0:00,PAID,0,112.57,v1_0,307375,2.67E+14,3/10/2017 12:55,RESI,2584,,
10066,543,7/09/2017 0:00,1,B2C,ELE,NUOS,21/08/2017 0:00,PAID,4,1.84,v1_0,307508,EN121882170-N-13,7/09/2017 11:11,RESI,2587,,
10086,543,7/09/2017 0:00,1,B2C,ELE,NUOS,22/08/2017 0:00,PAID,5,3.87,v1_0,307508,EN121958996-N-9,7/09/2017 11:11,RESI,2587,,
10020,543,7/09/2017 0:00,1,B2C,ELE,NUOS,21/08/2017 0:00,PAID,9,4.09,v1_0,307508,EN121896895-N-3,7/09/2017 11:10,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2C,ELE,NUOS,22/08/2017 0:00,PAID,1,3.49,v1_0,307508,EN121950842-N-5,7/09/2017 11:11,RESI,2587,,
10098,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,8,0.83,v1_0,307509,EN121546662-N-5,7/09/2017 11:52,RESI,2587,,
10084,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,1,3.26,v1_0,307509,EN121577340-N-12,7/09/2017 11:52,RESI,2587,,
10097,543,7/09/2017 0:00,1,B2C,ELE,NUOS,10/08/2017 0:00,PAID,6,2.75,v1_0,307509,EN121544514-N-12,7/09/2017 11:52,RESI,2587,,
10070,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,5,9.13,v1_0,307323,EA983_142001600446-N-5,11/09/2017 9:25,RESI,2581,,
10075,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,0,0,v1_0,307323,EA983_58004531165-N-15,11/09/2017 9:25,RESI,2581,,
10037,105,5/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,2,48.49,v1_0,307323,EA983_14005064485-N-5,29/11/2017 12:15,RESI,2581,,
10055,543,7/09/2017 0:00,1,B2C,ELE,NUOS,6/09/2017 0:00,PAID,9,13.44,v1_0,307508,EN122681770-N-2,7/09/2017 11:20,RESI,2587,,
10002,543,7/09/2017 0:00,1,B2C,ELE,NUOS,6/09/2017 0:00,PAID,1,2.33,v1_0,307508,EN122674828-N-5,7/09/2017 11:21,RESI,2587,,
10041,543,7/09/2017 0:00,1,B2C,ELE,NUOS,6/09/2017 0:00,PAID,8,9.41,v1_0,307508,EN122668994-N-1,7/09/2017 11:20,RESI,2587,,
10096,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,6,3.4,v1_0,307509,EN121466112-N-10,7/09/2017 11:42,RESI,2587,,
10064,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,5,-396,v1_0,307509,EN121456301-N-10,7/09/2017 11:43,RESI,2587,,
10047,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,5,4.65,v1_0,307509,EN121524491-N-3,7/09/2017 11:43,RESI,2587,,
10040,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,1,2.06,v1_0,307509,EN121527193-N-5,7/09/2017 11:46,BSME,2587,,
10092,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,4,4.84,v1_0,307509,EN121511185-N-3,7/09/2017 11:47,RESI,2587,,
10080,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,1,4.84,v1_0,307509,EN121628206-N-3,7/09/2017 11:56,RESI,2587,,
10061,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,8,1.26,v1_0,307509,EN121602228-N-8,7/09/2017 11:56,RESI,2587,,
10024,543,7/09/2017 0:00,1,B2C,ELE,NUOS,15/08/2017 0:00,PAID,1,9.59,v1_0,307509,EN121719034-N-9,7/09/2017 12:02,RESI,2587,,
10039,543,7/09/2017 0:00,1,B2C,ELE,NUOS,15/08/2017 0:00,PAID,9,4.65,v1_0,307509,EN121724990-N-3,7/09/2017 12:02,RESI,2587,,
10066,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,9,2.41,v1_0,307509,EN121464820-N-11,7/09/2017 11:39,RESI,2587,,
10008,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,4,0.84,v1_0,307509,EN121457761-N-9,7/09/2017 11:39,BSME,2587,,
10065,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,4,3.53,v1_0,307509,EN121465496-N-20,7/09/2017 11:42,RESI,2587,,
10027,543,7/09/2017 0:00,1,B2C,ELE,NUOS,8/08/2017 0:00,PAID,2,1.7,v1_0,307509,EN121462703-N-15,7/09/2017 11:42,RESI,2587,,
10087,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,0,2.85,v1_0,307509,EN121489015-N-10,7/09/2017 11:47,RESI,2587,,
10092,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,6,1.05,v1_0,307509,EN121517937-N-16,7/09/2017 11:47,RESI,2587,,
10069,543,7/09/2017 0:00,1,B2C,ELE,NUOS,9/08/2017 0:00,PAID,1,5.64,v1_0,307509,EN121519261-N-19,7/09/2017 11:47,RESI,2587,,
10004,543,7/09/2017 0:00,1,B2C,ELE,NUOS,29/08/2017 0:00,PAID,9,14.33,v1_0,307508,EN122218714-N-12,7/09/2017 11:17,RESI,2587,,
10031,543,7/09/2017 0:00,1,B2C,ELE,NUOS,30/08/2017 0:00,PAID,7,23.95,v1_0,307508,EN122257006-N-14,7/09/2017 11:17,RESI,2587,,
10070,543,7/09/2017 0:00,1,B2C,ELE,NUOS,31/08/2017 0:00,PAID,6,127.26,v1_0,307508,EN122326914-N-10,7/09/2017 11:17,RESI,2587,,
10018,543,7/09/2017 0:00,1,B2C,ELE,NUOS,23/08/2017 0:00,PAID,8,3.63,v1_0,307508,EN122028804-N-3,7/09/2017 11:12,RESI,2587,,
10083,543,7/09/2017 0:00,1,B2C,ELE,NUOS,23/08/2017 0:00,PAID,8,4.78,v1_0,307508,EN122024784-N-18,7/09/2017 11:12,RESI,2587,,
10090,543,7/09/2017 0:00,1,B2C,ELE,NUOS,22/08/2017 0:00,PAID,4,3.72,v1_0,307508,EN121946724-N-8,7/09/2017 11:12,RESI,2587,,
10092,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,5,2.57,v1_0,307508,EN121618894-N-20,7/09/2017 11:06,RESI,2587,,
10099,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,3,8.3,v1_0,307508,EN121615236-N-7,7/09/2017 11:06,RESI,2587,,
10081,543,7/09/2017 0:00,1,B2C,ELE,NUOS,11/08/2017 0:00,PAID,2,23.67,v1_0,307508,EN121605924-N-4,7/09/2017 11:05,RESI,2587,,
10087,543,7/09/2017 0:00,1,B2C,ELE,NUOS,14/08/2017 0:00,PAID,1,74.59,v1_0,307508,EN121690890-N-14,7/09/2017 11:06,RESI,2587,,
10062,543,7/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,0,40.02,v1_0,307511,EN122500487-N-3,7/09/2017 11:00,,2081,,
10000,543,7/09/2017 0:00,1,B2C,ELE,NUOS,4/09/2017 0:00,PAID,7,97.46,v1_0,307511,EN122542249-N-1,7/09/2017 11:00,,2081,,
